-36,90,37
-37,91,36
-38,93,35
-38,94,35
-38,96,35
-38,98,34
-39,99,34
-40,101,33
-41,101,32
-42,102,31
-43,103,30
-34,88,37
-37,90,36
-39,95,34
-39,98,34
-42,107,30
-32,85,38
-33,86,38
-34,87,37
-36,87,37
-38,89,36
-39,91,35
-39,93,34
-39,95,34
-40,96,33
-40,98,33
-41,99,32
-42,100,31
-42,101,31
-43,102,30
-44,104,29
-43,107,29
-43,108,29
-44,109,28
-43,111,28
-30,81,38
-31,83,38
-32,84,38
-34,85,37
-35,86,37
-36,86,36
-39,89,35
-40,91,34
-40,92,34
-40,94,33
-41,95,33
-41,96,32
-42,98,32
-42,99,31
-43,100,30
-44,101,29
-44,103,28
-44,104,28
-45,106,28
-44,107,28
-44,109,27
-43,111,27
-43,113,27
-45,109,27
-44,113,26
-28,79,39
-30,79,38
-32,81,38
-33,82,37
-34,83,37
-35,84,37
-37,85,36
-39,87,35
-40,89,34
-41,91,33
-41,93,33
-42,94,32
-42,95,32
-43,97,31
-43,98,30
-44,99,29
-44,100,29
-45,102,28
-45,103,27
-45,105,27
-45,106,27
-45,108,26
-45,109,26
-45,111,25
-44,112,25
-44,114,24
-44,116,23
-25,79,40
-45,112,24
-45,115,22
-25,78,41
-27,77,40
-29,77,39
-30,77,39
-32,79,38
-33,80,37
-34,81,37
-35,82,37
-36,83,36
-37,84,36
-38,85,35
-39,86,35
-40,87,34
-41,88,34
-41,89,33
-42,90,33
-42,92,32
-43,93,32
-43,94,31
-44,96,30
-44,97,30
-45,98,29
-45,99,28
-45,101,27
-46,102,27
-46,103,26
-46,105,26
-46,106,25
-46,108,25
-46,109,24
-46,111,24
-46,112,23
-45,113,22
-45,114,21
-25,76,41
-26,77,40
-47,109,23
-46,112,22
-46,114,20
-24,75,41
-25,75,41
-26,76,40
-28,76,39
-29,76,39
-32,77,38
-34,79,37
-35,80,37
-36,81,37
-37,82,36
-38,83,36
-40,85,35
-41,87,34
-43,89,32
-43,91,32
-44,92,31
-44,93,30
-45,94,30
-45,96,29
-45,97,28
-46,98,27
-46,100,27
-47,101,26
-47,102,25
-47,104,25
-47,105,24
-47,107,24
-47,108,23
-47,109,22
-47,111,22
-47,112,21
-47,113,20
-46,114,19
-46,115,18
-45,118,16
-24,72,41
-25,73,41
-26,74,40
-27,74,40
-29,74,39
-30,75,39
-31,76,38
-32,76,38
-33,77,37
-34,78,37
-35,79,37
-36,80,36
-38,81,36
-39,82,36
-40,83,35
-41,84,35
-42,85,34
-42,86,33
-43,87,33
-43,88,32
-44,90,31
-44,91,31
-45,92,30
-45,93,29
-46,95,28
-46,96,28
-47,97,27
-47,98,26
-47,100,25
-48,101,25
-48,103,24
-48,104,23
-48,105,23
-48,107,22
-48,108,21
-48,109,21
-48,111,20
-48,112,19
-48,113,18
-47,114,17
-47,115,17
-46,117,16
-24,71,41
-26,72,40
-49,107,21
-49,109,20
-23,68,42
-24,69,42
-25,70,41
-26,71,41
-27,72,40
-28,73,40
-31,74,38
-33,75,37
-35,77,37
-37,79,36
-38,80,36
-39,81,35
-40,82,35
-41,83,34
-42,84,34
-43,85,33
-44,86,32
-44,87,32
-45,89,31
-45,90,30
-46,91,29
-46,92,28
-46,93,28
-47,95,27
-47,96,26
-48,97,25
-48,99,25
-48,100,24
-49,101,23
-49,103,22
-49,104,22
-49,105,21
-49,107,20
-49,108,20
-49,109,19
-49,111,18
-49,112,17
-49,113,16
-48,114,16
-48,115,15
-48,116,14
-24,68,42
-24,66,42
-25,67,42
-25,68,41
-26,69,41
-27,70,40
-28,71,40
-29,71,39
-30,72,39
-31,73,38
-32,74,37
-33,74,37
-34,75,36
-35,76,36
-36,77,36
-38,78,35
-39,78,35
-40,79,35
-41,80,35
-42,81,34
-43,83,34
-44,84,33
-45,85,32
-45,86,31
-46,87,30
-46,89,29
-47,90,29
-47,91,28
-47,92,27
-48,94,26
-48,95,25
-48,96,24
-49,98,24
-49,99,23
-49,100,22
-49,102,22
-50,103,21
-50,104,20
-50,106,19
-50,107,19
-50,108,18
-50,109,17
-50,110,16
-50,112,15
-49,113,14
-49,114,14
-49,115,13
-49,116,12
-50,107,18
-50,109,16
-50,112,14
-49,114,13
-49,116,11
-23,64,42
-25,65,42
-26,67,41
-27,68,41
-28,69,40
-29,69,40
-30,70,39
-31,71,38
-32,72,38
-34,73,36
-36,75,35
