55,74,37
515,517,514
517,515,516
498,517,497
164,94,219
403,426,497
379,403,497
425,446,424
464,465,482
74,95,116
224,251,302
196,224,302
55,75,74
9,8,0
8,7,0
7,6,0
180,207,192
179,180,192
515,507,516
506,507,515
516,496,482
511,512,517
510,511,517
466,483,497
509,510,517
218,191,219
191,164,219
445,446,465
116,142,302
95,117,116
54,53,36
21,20,9
34,21,35
35,21,36
21,9,36
2,1,0
3,2,0
93,73,94
168,158,185
206,179,192
496,481,482
481,496,480
426,447,497
447,466,497
466,467,483
425,402,378
402,377,378
330,379,329
356,331,332
169,196,302
142,169,302
6,5,0
12,11,1
22,39,38
22,38,37
72,54,73
164,115,94
129,130,138
141,132,158
141,157,140
132,141,131
131,141,140
168,141,158
157,141,168
220,207,235
234,220,235
206,220,234
207,220,192
220,206,192
291,290,277
264,291,277
207,221,235
235,248,262
221,248,235
248,221,236
508,496,516
508,495,496
507,508,516
427,447,426
342,328,315
328,314,315
314,328,341
403,404,426
251,303,302
4,3,0
5,4,0
137,164,163
137,115,164
130,156,138
366,355,342
328,355,341
355,328,342
263,248,236
290,263,277
248,263,262
517,513,514
512,513,517
485,498,484
380,403,379
356,380,331
278,303,251
10,23,22
11,10,1
10,22,37
139,156,130
139,130,131
139,131,140
157,139,140
156,166,138
276,287,286
259,276,286
365,355,366
355,365,341
221,208,236
447,448,466
381,380,356
285,275,286
275,259,286
258,275,285
275,258,259
278,304,303
166,155,138
155,129,138
154,155,165
155,182,165
182,155,166
184,157,168
184,168,185
260,276,259
276,260,287
181,154,165
182,181,165
249,263,236
249,237,264
249,264,277
263,249,277
250,265,264
237,250,264
250,238,265
250,237,223
238,250,223
237,209,223
183,166,156
193,207,180
193,181,208
181,193,180
193,221,207
193,208,221
499,500,509
486,499,485
485,499,498
498,499,517
499,509,517
209,222,208
208,222,236
222,209,237
222,249,236
249,222,237
195,184,211
194,182,166
183,194,166
194,209,182
209,194,223
184,167,157
167,183,156
167,139,157
139,167,156
195,167,184
167,195,183
194,210,223
210,238,223
195,210,183
210,194,183
210,195,211
56,55,38
38,55,37
498,483,484
483,498,497
446,425,516
446,516,482
465,446,482
75,55,56
76,75,56
70,69,51
52,70,51
20,8,9
8,20,19
18,8,19
8,18,7
34,52,51
34,35,52
32,18,19
18,32,31
88,109,87
109,108,87
397,421,420
421,397,398
511,510,501
502,511,501
273,274,300
274,301,300
191,190,163
164,191,163
247,246,219
246,218,219
274,246,247
246,274,273
422,421,398
399,422,398
464,445,465
445,464,444
422,445,444
445,422,423
445,423,424
446,445,424
301,327,300
327,326,300
400,422,399
422,400,423
423,400,424
400,401,424
374,399,398
373,374,398
144,170,143
170,144,171
117,144,143
144,117,118
117,142,116
142,117,143
96,75,76
96,76,97
117,96,118
96,117,95
96,95,74
75,96,74
35,53,52
53,35,36
53,70,52
70,53,71
70,89,69
89,70,90
89,109,88
109,89,110
89,88,68
69,89,68
33,21,34
21,33,20
20,33,19
33,32,19
32,48,31
48,32,49
67,48,49
48,67,66
67,88,87
88,67,68
190,162,163
162,190,189
158,159,185
159,186,185
132,159,158
159,132,133
132,109,110
132,131,109
342,316,343
316,342,315
293,294,320
319,293,320
241,214,242
214,241,213
293,267,294
267,293,266
241,267,240
267,241,268
186,212,185
212,186,213
241,212,213
212,241,240
290,316,315
289,290,315
481,463,464
481,464,482
440,419,441
419,440,418
440,417,418
417,440,439
438,417,439
417,438,416
503,511,502
511,503,512
510,500,501
509,500,510
388,410,387
410,388,411
483,467,484
467,468,484
340,314,341
314,340,313
191,217,190
217,191,218
190,217,189
217,216,189
271,243,244
243,271,270
325,352,351
325,351,324
269,241,242
241,269,268
269,243,270
243,269,242
267,295,294
295,267,268
269,295,268
295,269,296
271,297,270
297,271,298
297,269,270
269,297,296
401,402,424
402,425,424
402,401,376
377,402,376
375,400,399
374,375,399
352,375,351
375,352,376
400,375,401
401,375,376
325,353,352
353,325,326
353,377,376
352,353,376
353,327,354
327,353,326
353,354,378
377,353,378
382,383,406
405,382,406
383,384,406
384,407,406
309,337,336
337,309,310
337,361,360
336,337,360
335,309,336
309,335,308
307,281,308
281,282,308
422,443,421
443,422,444
464,443,444
463,443,464
481,462,463
462,481,480
76,98,97
77,98,76
170,169,143
169,142,143
108,86,87
107,86,108
67,86,66
86,67,87
69,50,51
50,69,68
50,34,51
50,33,34
50,67,49
67,50,68
33,50,32
32,50,49
86,65,66
65,86,85
57,76,56
57,77,76
57,56,38
39,57,38
2,12,1
12,2,13
40,57,39
57,40,58
61,42,43
42,61,60
53,72,71
72,53,54
111,89,90
89,111,110
132,111,133
111,132,110
187,214,213
186,187,213
187,215,214
215,187,188
214,215,242
215,243,242
216,215,189
189,215,188
243,215,244
215,216,244
109,130,108
131,130,109
130,107,108
130,129,107
