-32,86,38
-39,94,34
-41,98,33
-43,102,30
-43,106,29
-44,112,26
-28,77,39
-31,78,38
-34,82,37
-38,84,36
-40,87,34
-42,91,33
-44,95,31
-45,99,28
-46,103,26
-46,107,25
-46,112,23
-45,115,20
-23,68,42
-26,71,40
-30,73,39
-33,75,37
-36,78,36
-40,81,35
-43,84,34
-45,88,31
-46,92,29
-47,95,26
-48,99,24
-49,104,22
-49,108,20
-49,111,17
-48,114,15
-27,65,41
-29,67,40
-32,70,38
-35,72,36
-38,75,34
-41,77,33
-45,81,32
-47,84,30
-49,88,27
-49,92,24
-50,96,21
-51,100,19
-52,104,16
-52,108,14
-51,111,11
-50,115,8
-21,59,43
-26,59,42
-29,61,41
-32,64,40
-35,66,37
-37,69,34
-39,71,31
-42,74,30
-46,77,29
-48,81,27
-50,84,24
-51,88,21
-52,92,18
-53,96,16
-53,100,13
-53,104,10
-53,108,7
-52,111,4
-51,115,0
-18,56,44
-22,54,42
-27,55,42
-31,57,41
-34,60,39
-37,62,37
-39,65,34
-41,68,30
-43,71,27
-46,74,25
-49,77,23
-50,81,20
-52,85,18
-54,89,15
-54,92,13
-55,96,10
-55,100,7
-54,104,3
-54,108,0
-52,112,-3
-50,115,-7
-48,116,-10
-20,47,41
-24,49,41
-28,51,40
-33,53,39
-36,55,38
-40,58,36
-42,61,33
-44,64,29
-45,67,26
-47,70,22
-48,73,19
-49,78,16
-50,82,14
-54,85,12
-55,89,9
-56,93,6
-55,96,3
-55,100,0
-54,104,-2
-53,108,-6
-51,112,-10
-47,116,-14
-17,41,40
-22,42,40
-26,44,39
-30,46,39
-34,48,38
-38,51,36
-42,54,34
-44,57,31
-46,60,27
-47,63,23
-47,66,20
-47,69,16
-46,74,12
-49,79,9
-53,82,8
-55,85,6
-56,89,3
-56,92,0
-55,96,-2
-54,100,-6
-53,104,-9
-51,107,-13
-49,111,-16
-46,69,12
-47,75,8
-47,110,-19
-19,35,39
-23,37,39
-27,39,38
-31,41,37
-35,43,36
-39,46,34
-43,49,32
-46,52,29
-48,55,25
-49,59,21
-49,62,17
-48,65,13
-48,69,8
-50,75,6
-53,78,4
-55,82,3
-56,85,0
-56,89,-2
-55,92,-5
-54,96,-9
-53,99,-12
-51,103,-15
-49,106,-18
-51,70,6
-19,31,38
-24,32,37
-28,34,36
-32,36,35
-36,39,34
-41,41,32
-44,44,29
-48,47,26
-50,51,23
-51,54,19
-52,58,15
-52,62,11
-53,66,7
-55,71,5
-56,75,3
-56,79,0
-55,82,-2
-55,85,-5
-55,88,-8
-54,91,-12
-53,95,-15
-51,98,-18
-48,102,-20
-45,105,-23
-57,67,5
-19,26,36
-24,27,36
-28,29,34
-33,31,33
-37,34,31
-41,36,29
-45,39,27
-49,42,24
-51,46,20
-53,49,16
-54,53,12
-56,57,8
-58,62,6
-60,68,3
-59,73,0
-57,75,-2
-54,78,-4
-52,81,-7
-53,84,-11
-53,87,-14
-52,90,-18
-50,94,-20
-47,97,-23
-45,100,-25
-56,53,8
-59,57,6
-62,63,4
-62,69,0
-19,22,34
-24,23,33
-29,24,33
-33,26,31
-38,28,29
-42,31,27
-46,34,24
-49,37,20
-52,41,17
-53,44,13
-54,48,8
-60,52,7
-64,58,4
-65,64,0
-61,68,-3
-56,71,-4
-51,73,-5
-48,78,-8
-49,81,-12
-50,83,-17
-51,86,-20
-49,90,-23
-46,93,-25
-43,95,-28
-54,44,9
-58,47,7
-65,51,6
-68,55,4
-68,58,0
-63,63,-3
-58,66,-5
-53,69,-6
-47,73,-7
-47,77,-11
-18,17,31
-23,18,31
-28,19,30
-33,21,28
-38,23,26
