-35,91,37
-36,91,36
-37,91,36
-38,92,35
-38,93,35
-38,94,35
-38,96,35
-38,97,35
-38,98,34
-38,100,34
-39,101,34
-40,101,33
-41,101,32
-41,102,31
-36,89,36
-38,95,35
-39,97,34
-39,99,33
-33,87,38
-34,88,37
-35,87,37
-37,89,36
-37,89,36
-38,90,36
-39,91,35
-39,94,35
-39,95,34
-39,96,34
-39,97,34
-40,98,33
-40,99,33
-41,100,32
-42,101,31
-42,102,30
-43,103,30
-44,104,29
-43,106,29
-43,107,30
-33,86,38
-43,110,29
-31,84,38
-32,85,38
-33,85,38
-34,86,37
-35,86,37
-36,87,37
-37,87,36
-39,92,34
-39,93,34
-40,94,34
-40,95,34
-40,96,33
-41,97,33
-41,98,32
-41,99,32
-42,100,31
-42,101,30
-43,101,30
-44,102,29
-44,104,29
-44,105,28
-44,106,28
-44,107,28
-44,108,28
-43,110,28
-42,112,28
-41,97,32
-44,107,28
-44,110,28
-42,114,27
-30,80,39
-31,82,38
-32,83,38
-32,84,38
-33,84,37
-34,85,37
-36,86,36
-38,87,36
-39,89,35
-40,90,34
-40,92,34
-40,93,33
-41,94,33
-41,95,33
-41,96,32
-42,97,32
-42,98,31
-43,99,31
-43,100,30
-44,101,29
-44,102,29
-45,104,28
-45,106,28
-44,107,27
-44,109,27
-44,110,27
-43,111,27
-43,113,26
-42,115,26
-44,110,26
-44,111,26
-44,113,26
-28,79,39
-31,80,38
-31,81,38
-32,82,38
-33,83,37
-34,83,37
-35,84,37
-36,85,37
-36,85,36
-37,86,36
-38,87,35
-39,87,35
-40,89,34
-40,91,34
-41,91,33
-41,92,33
-41,93,33
-42,94,32
-42,95,32
-43,96,31
-43,97,31
-43,98,30
-44,99,30
-44,100,29
-44,101,29
-45,102,28
-45,103,28
-45,104,27
-45,105,27
-45,107,27
-45,108,26
-45,109,26
-45,110,26
-44,111,25
-44,112,25
-44,114,24
-44,115,24
-27,79,40
-46,108,26
-45,110,25
-45,112,24
-44,114,23
-26,78,40
-28,78,39
-29,78,39
-31,78,38
-32,80,38
-33,81,37
-34,82,37
-34,82,37
-35,83,37
-36,84,36
-37,84,36
-38,86,35
-40,87,35
-41,89,34
-41,91,33
-42,92,33
-42,93,32
-42,94,32
-43,95,31
-43,96,31
-44,96,30
-44,97,30
-44,98,29
-45,99,29
-45,100,28
-46,102,27
-46,104,26
-46,106,26
-46,107,26
-46,108,25
-46,109,25
-46,110,25
-45,111,24
-45,112,23
-45,113,23
-45,114,22
-45,115,22
-24,78,41
-26,77,40
-24,77,41
-26,77,40
-27,77,40
-28,77,39
-29,77,39
-30,77,38
-32,78,38
-33,79,38
-33,80,37
-34,81,37
-35,81,37
-36,82,37
-37,83,36
-37,84,36
-38,84,36
-39,85,35
-40,86,35
-40,87,34
-41,87,34
-41,88,34
-42,89,33
-42,90,33
-42,91,32
-43,92,32
-43,93,31
-44,94,31
-44,95,30
-44,96,30
-45,97,29
-45,98,29
-45,99,28
-46,100,28
-46,101,27
-46,102,27
-46,103,26
-46,104,26
-47,105,25
-47,106,25
-47,107,25
-47,108,24
-47,109,24
-46,110,23
-46,111,23
-46,112,22
-46,113,21
-46,114,21
-46,114,20
-45,115,19
-23,75,41
-26,76,40
-47,108,24
-47,110,23
-47,112,21
-46,115,19
-24,74,41
-25,75,41
-26,75,40
-27,75,40
-28,76,39
-30,76,39
-32,77,38
-33,78,37
-35,80,37
-35,81,37
-36,81,36
-37,82,36
-38,83,36
-39,84,35
-41,86,34
-42,87,33
-43,89,32
-43,90,32
-43,91,31
-44,92,31
-44,93,30
