-35,88,37
-37,89,36
-38,93,35
-39,95,34
-39,98,34
-40,100,33
-42,101,31
-43,103,29
-32,86,38
-30,82,38
-32,83,38
-34,85,37
-36,86,36
-38,88,35
-39,89,35
-40,91,34
-40,94,33
-41,96,33
-42,98,31
-43,100,30
-44,102,29
-45,104,28
-44,107,28
-44,110,27
-43,114,27
-44,113,25
-28,78,39
-30,78,38
-32,80,38
-33,81,37
-35,83,37
-37,85,36
-39,86,35
-40,88,34
-41,90,33
-42,92,33
-43,94,32
-44,96,30
-44,98,29
-45,100,28
-46,103,27
-46,105,26
-46,108,25
-46,110,24
-45,112,23
-45,114,22
-24,76,41
-25,74,41
-27,75,40
-29,76,39
-31,76,38
-33,78,37
-35,79,37
-36,81,36
-38,83,36
-40,84,35
-41,86,34
-42,88,33
-43,90,32
-44,92,31
-45,94,29
-46,96,28
-46,99,27
-47,101,26
-47,103,25
-48,105,24
-48,108,23
-47,110,21
-47,112,20
-47,114,19
-46,116,17
-47,115,16
-23,68,42
-25,70,41
-27,72,40
-28,73,39
-30,74,39
-32,75,38
-34,76,37
-36,78,36
-38,79,36
-39,81,35
-41,82,35
-43,84,34
-44,86,32
-45,88,31
-46,90,30
-46,92,28
-47,95,27
-47,97,26
-48,99,24
-49,101,23
-49,103,22
-49,106,21
-49,108,20
-49,110,18
-49,112,17
-48,114,16
-48,115,14
-25,66,42
-27,68,41
-28,69,40
-30,71,39
-31,72,38
-33,73,37
-35,74,36
-36,76,35
-38,77,35
-40,79,34
-42,80,34
-44,82,33
-45,84,32
-46,86,30
-47,88,29
-48,91,27
-48,93,26
-49,95,24
-49,97,23
-50,99,22
-50,101,20
-50,104,19
-51,106,18
-51,108,17
-50,110,15
-50,112,14
-50,114,12
-49,115,11
-23,63,42
-27,64,41
-28,66,41
-30,67,40
-31,69,39
-33,70,37
-34,71,36
-35,73,35
-37,74,34
-39,75,33
-41,77,33
-43,78,32
-45,80,32
-47,82,30
-48,84,29
-49,87,28
-49,89,26
-49,91,24
-50,93,23
-50,95,21
-51,97,20
-51,99,19
-51,102,17
-52,104,16
-52,106,15
-52,108,13
-52,110,12
-51,112,10
-51,114,8
-50,116,6
-22,60,43
-25,60,42
-27,61,42
-28,62,41
-30,64,41
-31,65,40
-33,67,38
-34,68,37
-35,69,35
-36,71,34
-38,72,33
-39,74,32
-41,75,31
-44,77,31
-46,78,30
-47,80,29
-48,82,27
-49,84,26
-50,87,25
-51,89,23
-51,91,21
-51,93,20
-52,95,18
-52,97,17
-52,100,16
-53,102,14
-53,104,13
-53,106,11
-53,108,9
-52,110,8
-52,112,6
-51,114,4
-50,116,2
-19,58,43
-23,58,43
-25,58,42
-27,59,42
-29,60,41
-31,62,40
-33,63,39
-34,65,38
-35,66,37
-36,67,35
-37,69,33
-39,70,32
-40,72,30
-42,73,29
-44,75,29
-46,77,28
-47,78,27
-49,80,26
-50,83,24
-51,85,23
-51,87,21
-52,89,20
-52,91,18
-53,93,17
-53,95,15
-53,98,14
-53,100,12
-53,102,11
-54,104,9
-53,106,7
-53,108,6
-53,110,4
-52,112,2
-51,114,0
-50,116,-1
-21,55,43
-23,56,42
-26,56,42
-28,57,41
-30,58,41
-32,60,40
-34,61,39
-35,62,38
-37,64,36
-38,65,35
-39,67,33
-40,68,31
-41,70,29
-42,71,28
-44,73,27
-46,75,26
-48,76,25
-49,78,24
-50,81,22
-50,83,21
-51,85,19
-53,87,18
-53,89,17
-54,91,15
-54,93,14
-54,95,12
-54,98,10
-54,100,9
-54,102,7
-54,104,5
-54,106,4
-53,108,2
-53,110,0
-52,112,-1
-51,114,-3
-49,116,-6
-20,53,43
-49,117,-8
-19,52,43
-22,52,42
-24,53,42
-27,54,41
-29,55,41
-31,56,40
-33,57,40
-35,59,39
-37,60,38
-38,62,36
-40,63,34
-41,65,32
